Time,Names,Frame_idx,Bboxes,Emotion
182.64,"['Unknown', 'Unknown', 'Unknown', 'Unknown']",4566,"[[0.21551711218697683, 0.42528824579148067, 0.257851243019104, 0.5210672408815414], [0.6332900864737374, 0.35928859407939606, 0.671525137765067, 0.45789957803393166], [0.13025426864624023, 0.42223016042557976, 0.16111469268798828, 0.5003467741466704], [0.5546248640332904, 0.4660183437286861, 0.5883032253810337, 0.532692137218657]]","[['criminal', 'danger', 'fear', 'dreads', 'horror', 'mystery'], ['criminal', 'violence', 'angry', 'problem', 'struggling', 'stress'], ['glow', 'disease', 'fantasy', 'mystical', 'death', 'care'], ['addiction', 'criminal', 'addict', 'problem', 'disease', 'love']]"
183.04,"['Unknown', 'RHYMASTIC', 'Unknown']",4576,"[[0.5872421264648438, 0.36337095593649243, 0.6205915042332241, 0.44935374789767796], [0.24518983704703196, 0.42729544261145214, 0.28068835394723074, 0.5039908999488467], [0.3419253144945417, 0.4399447970920139, 0.36857335908072336, 0.5024418301052518]]","[['love', 'erotic', 'fun', 'serious', 'happy', 'alone'], ['criminal', 'danger', 'fraud', 'addiction', 'punishment', 'success'], ['criminal', 'danger', 'violence', 'addiction', 'fear', 'horror']]"
183.24,"['Unknown', 'Unknown']",4581,"[[0.26738509110042025, 0.2582884288969494, 0.3261924811771938, 0.3897841317313058], [0.6221585273742676, 0.08945623276725648, 0.6964360645839146, 0.25280035109747023]]","[['criminal', 'war', 'danger', 'murder', 'violence', 'fraud'], ['criminal', 'danger', 'addiction', 'dangerous', 'fun', 'casual']]"
183.44,"['Unknown']",4586,"[[0.27632871695927214, 0.2767338525681269, 0.33428760937282015, 0.4155859871516152]]","[['erotic', 'fetish', 'criminal', 'mystery', 'mysterious', 'danger']]"
183.64,"['Unknown']",4591,"[[0.3059001990727016, 0.253674930996365, 0.3699736254555838, 0.39702015831356957]]","[['criminal', 'fraud', 'war', 'danger', 'violence', 'erotic']]"
184.04,"['Unknown']",4601,"[[0.3693533624921526, 0.26005436125255765, 0.428037166595459, 0.3950565883091518]]","[['criminal', 'danger', 'murder', 'mysterious', 'fetish', 'erotic']]"
184.24,"['RHYMASTIC', 'Unknown']",4606,"[[0.38493646894182476, 0.2876010470920139, 0.44078666823250906, 0.4151092710949126], [0.5668003559112549, 0.09333070876106384, 0.6447828837803432, 0.24259069230821398]]","[['criminal', 'war', 'danger', 'murder', 'murderer', 'threat'], ['criminal', 'danger', 'serious', 'dangerous', 'addiction', 'fun']]"
184.44,"['RHYMASTIC', 'Unknown']",4611,"[[0.401181834084647, 0.2613443647112165, 0.45445782797677176, 0.38382618010990205], [0.5842558997017997, 0.03675802927168589, 0.663870130266462, 0.18995282006642175]]","[['criminal', 'war', 'danger', 'violence', 'threat', 'fraud'], ['criminal', 'success', 'danger', 'happy', 'serious', 'fun']]"
184.64,"[]",4616,"[]","[]"
185.04,"[]",4626,"[]","[]"
185.24,"[]",4631,"[]","[]"
185.44,"[]",4636,"[]","[]"
185.64,"['Unknown']",4641,"[[0.28185287543705534, 0.4911438169933501, 0.3097193241119385, 0.5619505624922495]]","[['pride', 'freedom', 'celebration', 'protest', 'love', 'danger']]"
186.04,"['Unknown', 'Unknown', 'Unknown']",4651,"[[0.3895519801548549, 0.4289973425486731, 0.4252513476780483, 0.5044217185368614], [0.6813959394182477, 0.3005939665294829, 0.736950125013079, 0.42083709958999876], [0.4814063480922154, 0.517334226578001, 0.5108461380004883, 0.5801194206116691]]","[['glow', 'celebration', 'death', 'love', 'holiday', 'halloween'], ['criminal', 'problem', 'danger', 'success', 'care', 'addiction'], ['celebration', 'glow', 'holiday', 'surprise', 'gift', 'birthday']]"
186.24,"['Unknown', 'Unknown']",4656,"[[0.45011506761823383, 0.524114517938523, 0.48365531648908344, 0.5948335556756883], [0.34763077327183317, 0.4176799834720672, 0.38676323209490093, 0.5062434786841983]]","[['celebration', 'glow', 'holiday', 'horror', 'halloween', 'happy'], ['death', 'glow', 'halloween', 'horror', 'celebration', 'love']]"
186.44,"['Unknown', 'Unknown']",4661,"[[0.4060755457196917, 0.5041086106073289, 0.4457589217594692, 0.5966055733816964], [0.7317626816885812, 0.2275984627859933, 0.7782703127179827, 0.3532916174994575]]","[['death', 'horror', 'halloween', 'celebration', 'holiday', 'glow'], ['happy', 'love', 'fun', 'problem', 'smiling', 'sad']]"
186.64,"['Unknown', 'Unknown']",4666,"[[0.6828411647251674, 0.2152299578227694, 0.7362029893057687, 0.3487680223253038], [0.35941641671316965, 0.5460463629828559, 0.39903293337140766, 0.6370806012834821]]","[['bothered', 'pain', 'care', 'disease', 'fear', 'danger'], ['mystery', 'celebration', 'death', 'faith', 'halloween', 'horror']]"
187.04,"['Unknown']",4676,"[[0.5682589326586042, 0.22141804770817833, 0.6187848363603864, 0.35834424457852804]]","[['happy', 'love', 'criminal', 'problem', 'danger', 'fun']]"
187.24,"['Unknown']",4681,"[[0.5341012477874756, 0.23932973165360708, 0.5754190172467913, 0.3423208509172712]]","[['love', 'problem', 'bothered', 'danger', 'criminal', 'addiction']]"
187.44,"['Unknown']",4686,"[[0.5178040095738002, 0.26410360184926834, 0.5559983253479004, 0.3520901089622861]]","[['love', 'care', 'bothered', 'disease', 'problem', 'happy']]"
187.64,"['Unknown']",4691,"[[0.5229593004499163, 0.23828633626302084, 0.5601441179003034, 0.3169793931264726]]","[['horror', 'fear', 'death', 'dreads', 'danger', 'criminal']]"
188.04,"[]",4701,"[]","[]"
188.24,"[]",4706,"[]","[]"
188.44,"['Unknown', 'RHYMASTIC']",4711,"[[0.775371960231236, 0.1748575180295914, 0.8295506068638393, 0.31372291322738405], [0.122808005128588, 0.33612675136990017, 0.16582676342555455, 0.4351271069239056]]","[['love', 'erotic', 'criminal', 'mystery', 'fantasy', 'passion'], ['addiction', 'addict', 'addicted', 'fun', 'happy', 'celebration']]"
188.64,"['Unknown']",4716,"[[0.8093662261962891, 0.12335198266165597, 0.8727357046944755, 0.279579102046906]]","[['fun', 'glow', 'criminal', 'happy', 'serious', 'fantasy']]"
189.04,"[]",4726,"[]","[]"
189.24,"['RHYMASTIC']",4731,"[[0.13482379913330078, 0.2926297566247365, 0.2001415831702096, 0.4328975980243986]]","[['fun', 'glow', 'happy', 'holiday', 'addiction', 'cheerful']]"
189.44,"['Unknown', 'Unknown']",4736,"[[0.16016619546072824, 0.27492002456907244, 0.21837091445922852, 0.4079110584561787], [0.8794756616864886, 0.14934303646995908, 0.9445070539202008, 0.2976441459050254]]","[['criminal', 'mysterious', 'mystery', 'addiction', 'fantasy', 'danger'], ['glow', 'disease', 'addiction', 'fantasy', 'care', 'fun']]"
189.64,"['Unknown']",4741,"[[0.15929273196629115, 0.2947672889346168, 0.21639261926923478, 0.4146146017407614]]","[['addiction', 'criminal', 'fun', 'holiday', 'glow', 'happy']]"
190.04,"['Unknown', 'Unknown', 'Unknown']",4751,"[[0.41775499071393696, 0.2984993344261533, 0.48095876829964773, 0.4456415327768477], [0.08128519569124494, 0.7070555914015997, 0.13734477758407593, 0.8198893108065166], [0.24393689632415771, 0.6920833890400235, 0.28946382658822195, 0.788947998531281]]","[['happy', 'love', 'faith', 'success', 'problem', 'hope'], ['criminal', 'danger', 'addiction', 'fear', 'problem', 'dreads'], ['criminal', 'danger', 'addiction', 'corruption', 'violence', 'problem']]"
190.24,"['Unknown', 'Unknown', 'Unknown']",4756,"[[0.4335905483790806, 0.2951216319250682, 0.5053514071873256, 0.4549966539655413], [0.044204609734671454, 0.72976073007735, 0.10488365377698626, 0.8535414196196056], [0.2203338827405657, 0.7407457260858445, 0.26797965594700407, 0.850794171530103]]","[['mystery', 'criminal', 'halloween', 'addiction', 'horror', 'evil'], ['criminal', 'corruption', 'danger', 'fraud', 'defense', 'success'], ['glow', 'disease', 'fun', 'pain', 'care', 'bothered']]"
190.44,"[]",4761,"[]","[]"
190.64,"['Unknown']",4766,"[[0.3600785391671317, 0.31143091595362105, 0.4610983303615025, 0.5545163230290489]]","[['pray', 'faith', 'praying', 'silence', 'corruption', 'hope']]"
191.04,"['Tự Long', 'VŨ NGỌC CHÂM']",4776,"[[0.5101701191493443, 0.3009980216858879, 0.5783510208129883, 0.4638171120295449], [0.12382939883640834, 0.7044146098787822, 0.17540475300380162, 0.8136015997992622]]","[['love', 'romance', 'happy', 'criminal', 'wedding', 'passion'], ['criminal', 'violence', 'corruption', 'danger', 'abuse', 'punishment']]"
191.24,"['Unknown', 'Unknown']",4781,"[[0.5208446298326764, 0.2779136233859592, 0.5838350568498883, 0.418515371897864], [0.5644366059984479, 0.47799667479499935, 0.5993987492152623, 0.5580092536078559]]","[['criminal', 'problem', 'love', 'murder', 'victim', 'sorrowful'], ['faith', 'love', 'horror', 'disease', 'mystery', 'death']]"
191.44,"['Unknown']",4786,"[[0.5556441034589495, 0.28441177852570065, 0.6147385324750628, 0.4078349158877418]]","[['love', 'happy', 'success', 'faithful', 'criminal', 'faith']]"
191.64,"['Unknown']",4791,"[[0.5835401671273368, 0.3128739008827815, 0.6266791479928153, 0.416607902163551]]","[['criminal', 'danger', 'violence', 'fear', 'problem', 'dreads']]"
192.04,"['Unknown', 'Unknown']",4801,"[[0.6029207365853446, 0.2912594325958736, 0.6390164239065987, 0.37559606158544145], [0.2816199915749686, 0.49657564314584884, 0.3048365797315325, 0.5496991475423177]]","[['criminal', 'murder', 'problem', 'serious', 'violence', 'depression'], ['criminal', 'erotic', 'violence', 'love', 'depression', 'death']]"
192.24,"['SALIM']",4806,"[[0.6027310235159737, 0.2779458363850911, 0.6370241301400321, 0.3535563453795418]]","[['faith', 'pray', 'corruption', 'faithful', 'success', 'praying']]"
192.44,"['Unknown']",4811,"[[0.5186567987714495, 0.43982835799928693, 0.5551773480006627, 0.5278692699614025]]","[['love', 'happy', 'addiction', 'care', 'faith', 'criminal']]"
192.64,"['Unknown']",4816,"[[0.5373396873474121, 0.4635652814592634, 0.5700088909694127, 0.5384124876960875]]","[['criminal', 'love', 'problem', 'danger', 'sad', 'fear']]"
193.04,"['Unknown']",4826,"[[0.5652242388044085, 0.5524548121861049, 0.594853264944894, 0.6197394719199528]]","[['corruption', 'death', 'love', 'faith', 'glow', 'criminal']]"
193.24,"[]",4831,"[]","[]"
193.44,"['Unknown']",4836,"[[0.2830808162689209, 0.4901232643732949, 0.30433794430324007, 0.5426968165806362]]","[['glow', 'celebration', 'mystery', 'holiday', 'horror', 'halloween']]"
193.64,"['Unknown', 'Unknown']",4841,"[[0.09930887392589025, 0.464190437680199, 0.13410691704068864, 0.5332974630688864], [0.6163276944841657, 0.25018710181826637, 0.649763856615339, 0.32021810138036333]]","[['criminal', 'danger', 'horror', 'fear', 'death', 'violence'], ['criminal', 'danger', 'sad', 'problem', 'bothered', 'success']]"
194.04,"['Tự Long', 'Unknown', 'Unknown']",4851,"[[0.5694792951856341, 0.22039413452148438, 0.6093905993870327, 0.3125719948420449], [0.21798898492540633, 0.4611982618059431, 0.24595492226736887, 0.522201174781436], [0.022428514701979502, 0.44680780077737475, 0.062174430915287564, 0.5319638327946739]]","[['bothered', 'problem', 'sad', 'depression', 'abuse', 'addiction'], ['danger', 'addiction', 'criminal', 'problem', 'violence', 'abuse'], ['criminal', 'success', 'corruption', 'violence', 'struggling', 'problem']]"
194.24,"[]",4856,"[]","[]"
194.44,"[]",4861,"[]","[]"
194.64,"['Unknown', 'Unknown', 'Unknown']",4866,"[[0.5926713943481445, 0.17306321764749194, 0.6324711527143206, 0.2687703389970083], [0.2504198210580008, 0.45022879706488717, 0.2791901315961565, 0.5111179654560392], [0.15272588389260427, 0.458584951975989, 0.1903181757245745, 0.532408699156746]]","[['sad', 'fear', 'sorrowful', 'violence', 'dreads', 'criminal'], ['criminal', 'violence', 'danger', 'problem', 'corruption', 'punishment'], ['glow', 'mystery', 'mysterious', 'fantasy', 'love', 'holiday']]"
195.04,"['Unknown']",4876,"[[0.620326314653669, 0.16440465715196398, 0.6613589695521763, 0.2595354715983073]]","[['problem', 'care', 'happy', 'bothered', 'love', 'depression']]"
195.24,"['Unknown']",4881,"[[0.6339551380702427, 0.16002073742094494, 0.671764646257673, 0.23481060209728422]]","[['criminal', 'faithful', 'corruption', 'punishment', 'violence', 'danger']]"
195.44,"['Unknown', 'Unknown']",4886,"[[0.07563997166497367, 0.41286910526336185, 0.10534461055483137, 0.4836435772123791], [0.1847888742174421, 0.43760765923394096, 0.21701392105647496, 0.5018589383079892]]","[['disease', 'addiction', 'care', 'pain', 'glow', 'death'], ['criminal', 'danger', 'success', 'fraud', 'corruption', 'risk']]"
195.64,"['Unknown']",4891,"[[0.08030058656420026, 0.4213644057985336, 0.11235383578709193, 0.49734651474725633]]","[['addiction', 'touching', 'disease', 'care', 'addict', 'danger']]"
196.04,"['Unknown', 'Unknown']",4901,"[[0.5747018541608538, 0.24760750361851283, 0.6116574151175362, 0.3278870355515253], [0.23305772032056535, 0.46932096329946366, 0.26254093647003174, 0.5367344447544643]]","[['criminal', 'violence', 'murder', 'victim', 'danger', 'corruption'], ['criminal', 'danger', 'addiction', 'violence', 'problem', 'fear']]"
196.24,"['Unknown', 'Unknown', 'Unknown']",4906,"[[0.22670728819710867, 0.5055369119795542, 0.25390684604644775, 0.562911381797185], [0.05499193498066494, 0.603980957515656, 0.10381105967930385, 0.7055683438740079], [0.07016388433320182, 0.46135417998783174, 0.10558899811335973, 0.5412771436903212]]","[['criminal', 'addiction', 'happy', 'success', 'danger', 'fun'], ['criminal', 'danger', 'murder', 'addiction', 'horror', 'fraud'], ['glow', 'fun', 'disease', 'danger', 'touching', 'care']]"
196.44,"[]",4911,"[]","[]"
196.64,"['Unknown', 'Unknown']",4916,"[[0.601294994354248, 0.2573003617544023, 0.6399529320853097, 0.33788738553486175], [0.017733842134475708, 0.6200283595493862, 0.06544835226876396, 0.7216887701125372]]","[['addiction', 'criminal', 'happy', 'danger', 'fun', 'smiling'], ['criminal', 'danger', 'horror', 'glow', 'mystery', 'death']]"
197.04,"['Unknown', 'Unknown']",4926,"[[0.022129940135138377, 0.5934244186159164, 0.07743937628609794, 0.7023968772282676], [0.00048481859266757965, 0.4551172407846602, 0.029239328844206675, 0.5228379870217944]]","[['glow', 'mystery', 'danger', 'criminal', 'addiction', 'horror'], ['criminal', 'glow', 'danger', 'success', 'fun', 'mystery']]"
197.24,"[]",4931,"[]","[]"
197.44,"['Unknown']",4936,"[[0.03642250384603228, 0.5586628989567832, 0.09306064673832484, 0.681007324703156]]","[['criminal', 'horror', 'danger', 'addiction', 'fear', 'death']]"
197.64,"['Unknown', 'Unknown']",4941,"[[0.09967270919254848, 0.4488040681869265, 0.13805000271115983, 0.5282728407118056], [0.04861903616360256, 0.5441813393244668, 0.10297874041966029, 0.6598282465859066]]","[['criminal', 'corruption', 'danger', 'addiction', 'violence', 'punishment'], ['glow', 'death', 'faith', 'love', 'horror', 'criminal']]"
198.04,"['Unknown', 'Unknown']",4951,"[[0.24581495353153773, 0.09600442553323413, 0.5138031414576939, 0.7377290877084883], [0.4658829484667097, 0.059409750832451716, 0.659860338483538, 0.5212504069010416]]","[['fantasy', 'glow', 'mystical', 'mystery', 'mysterious', 'bizarre'], ['fantasy', 'mystery', 'magical', 'glow', 'mysterious', 'mystical']]"
198.24,"['Unknown']",4956,"[[0.22918125561305455, 0.6188900659954737, 0.24690452643803187, 0.6596330915178571]]","[['glow', 'fantasy', 'vibrant', 'fun', 'holiday', 'mysterious']]"
198.44,"[]",4961,"[]","[]"
198.64,"['Unknown']",4966,"[[0.4315474033355713, 0.45112967112707714, 0.457350492477417, 0.5096916319831969]]","[['criminal', 'problem', 'violence', 'punishment', 'sad', 'depression']]"
199.04,"[]",4976,"[]","[]"
199.24,"[]",4981,"[]","[]"
199.44,"[]",4986,"[]","[]"
199.64,"[]",4991,"[]","[]"
200.04,"['RHYMASTIC']",5001,"[[0.5486902509416852, 0.2362991211906312, 0.6629574639456612, 0.5052312517923022]]","[['disease', 'care', 'pain', 'bothered', 'criminal', 'death']]"
200.24,"['RHYMASTIC']",5006,"[[0.5242271423339844, 0.2550837804400732, 0.6410489082336426, 0.5185624379960317]]","[['glow', 'criminal', 'celebration', 'fantasy', 'mystery', 'happy']]"
200.44,"['Unknown']",5011,"[[0.397747346333095, 0.3330497741699219, 0.49858035360063824, 0.5424211290147569]]","[['criminal', 'fraud', 'danger', 'death', 'bothered', 'problem']]"
200.64,"['Unknown']",5016,"[[0.35395537103925434, 0.3517399439736018, 0.4598609379359654, 0.5668047950381324]]","[['success', 'criminal', 'fraud', 'happy', 'achievement', 'corruption']]"
201.04,"['RHYMASTIC']",5026,"[[0.36167655672345844, 0.2116592498052688, 0.5027832984924316, 0.5524490598648314]]","[['criminal', 'serious', 'success', 'touching', 'addiction', 'happy']]"
201.24,"['RHYMASTIC']",5031,"[[0.31192115374973844, 0.15272923121376644, 0.4631298950740269, 0.4837698255266462]]","[['criminal', 'angry', 'success', 'bad', 'immoral', 'addiction']]"
201.44,"['RHYMASTIC']",5036,"[[0.2736612047467913, 0.09019131887526739, 0.4288406031472342, 0.4260917239718967]]","[['criminal', 'addiction', 'success', 'serious', 'bad', 'danger']]"
201.64,"[]",5041,"[]","[]"
202.04,"['Unknown']",5051,"[[0.504530770438058, 0.33184202890547493, 0.5342205251966204, 0.3978347475566561]]","[['death', 'criminal', 'danger', 'mystery', 'disease', 'bothered']]"
202.24,"['Unknown']",5056,"[[0.5116421495165143, 0.3370240529378255, 0.5398564338684082, 0.3987016829233321]]","[['success', 'love', 'mystery', 'mysterious', 'fantasy', 'criminal']]"
202.44,"['Unknown']",5061,"[[0.35823372432163786, 0.3024955325656467, 0.466890743800572, 0.5338693649049789]]","[['addiction', 'love', 'fun', 'happy', 'surprise', 'care']]"
202.64,"['Unknown']",5066,"[[0.3337758949824742, 0.3161205110095796, 0.43573434012276785, 0.5397438775925409]]","[['happy', 'fun', 'surprise', 'love', 'crazy', 'funny']]"
203.04,"['Unknown']",5076,"[[0.446375983101981, 0.3164425198993986, 0.49736418042864117, 0.4255561223105779]]","[['fear', 'dreads', 'horror', 'mystery', 'criminal', 'death']]"
203.24,"['RHYMASTIC']",5081,"[[0.4338667733328683, 0.3390498388381231, 0.4821763719831194, 0.44369158669123576]]","[['criminal', 'fear', 'danger', 'dreads', 'mystery', 'horror']]"
203.44,"['RHYMASTIC']",5086,"[[0.4052755832672119, 0.3520459977407304, 0.454599278313773, 0.46964400155203684]]","[['criminal', 'danger', 'problem', 'fear', 'addiction', 'dreads']]"
203.64,"['RHYMASTIC']",5091,"[[0.37484632219587055, 0.34391055031428264, 0.42292979785374235, 0.4625372810969277]]","[['problem', 'danger', 'dreads', 'fear', 'happy', 'sad']]"
204.04,"['Unknown', 'RHYMASTIC']",5101,"[[0.3783956595829555, 0.3846298096671937, 0.4323974677494594, 0.509415520562066], [0.5751048496791294, 0.38918065267895896, 0.6298245021275112, 0.511785174173022]]","[['criminal', 'danger', 'problem', 'fear', 'addiction', 'violence'], ['criminal', 'faith', 'corruption', 'serious', 'hope', 'addiction']]"
204.24,"['RHYMASTIC']",5106,"[[0.4099245752607073, 0.42472796969943577, 0.4598753792898996, 0.5241205730135479]]","[['criminal', 'success', 'fraud', 'corruption', 'risk', 'addiction']]"
204.44,"['Unknown']",5111,"[[0.44514325686863493, 0.4595000251891121, 0.49598380497523714, 0.5428735036698599]]","[['addiction', 'criminal', 'addict', 'danger', 'problem', 'risk']]"
204.64,"['Unknown']",5116,"[[0.45991911206926617, 0.49107076251317583, 0.5134991237095424, 0.5918223668658544]]","[['happy', 'success', 'addiction', 'disease', 'problem', 'care']]"
205.04,"['Unknown']",5126,"[[0.32110510553632465, 0.2830849904862661, 0.3498671054840088, 0.345211422632611]]","[['success', 'happy', 'smile', 'achievement', 'smiling', 'celebration']]"
205.24,"['Unknown', 'Unknown']",5131,"[[0.3326632295336042, 0.2862844921293713, 0.369164194379534, 0.37064552307128906], [0.16584912368229457, 0.27613022213890437, 0.19892452444349015, 0.34589059012276785]]","[['success', 'happy', 'love', 'smile', 'smiling', 'celebration'], ['criminal', 'corruption', 'success', 'fraud', 'happy', 'crisis']]"
205.44,"['Unknown', 'Unknown']",5136,"[[0.4518319198063442, 0.28446397327241446, 0.4947782925197056, 0.3815382397364056], [0.14345496041434153, 0.10986080623808361, 0.20123965399605886, 0.2428756592765687]]","[['success', 'happy', 'touching', 'risk', 'criminal', 'agree'], ['glow', 'mystery', 'fantasy', 'hope', 'mysterious', 'faith']]"
205.64,"['Unknown']",5141,"[[0.6550257546561105, 0.26543175228058347, 0.7270993505205426, 0.4187915741451203]]","[['success', 'happy', 'celebration', 'love', 'fun', 'holiday']]"
206.04,"['Unknown', 'Unknown']",5151,"[[0.7633917672293526, 0.21571177528018043, 0.8477375847952706, 0.3971648140559121], [0.27083093779427664, 0.22545367952377077, 0.3393003599984305, 0.38838565160357763]]","[['success', 'happy', 'faithful', 'celebration', 'cheerful', 'festival'], ['criminal', 'love', 'fun', 'murder', 'happy', 'holiday']]"
206.24,"['BINZ', 'ĐÔNG NHI']",5156,"[[0.7136741365705218, 0.18499602968730625, 0.791374751499721, 0.35107494535900297], [0.2955601215362549, 0.20436760735890222, 0.3580928530011858, 0.33745459904746405]]","[['success', 'celebration', 'happy', 'cheerful', 'smiling', 'achievement'], ['criminal', 'murder', 'fun', 'addiction', 'suspect', 'fraud']]"
206.44,"['Unknown']",5161,"[[0.47880853925432476, 0.1797458709232391, 0.5962645666939872, 0.4538352603004092]]","[['success', 'happy', 'smiling', 'smile', 'cheerful', 'fun']]"
206.64,"['Unknown']",5166,"[[0.448399475642613, 0.20271637326195127, 0.5693024907793317, 0.4667152525886657]]","[['criminal', 'fraud', 'happy', 'addiction', 'success', 'smiling']]"
207.04,"['Unknown']",5176,"[[0.4285679544721331, 0.22059585934593565, 0.5533501080104283, 0.49874611506386407]]","[['criminal', 'fraud', 'happy', 'success', 'corruption', 'danger']]"
207.24,"['Unknown']",5181,"[[0.4486560821533203, 0.2327412347944956, 0.5760321617126465, 0.5106843615335132]]","[['happy', 'fun', 'fraud', 'smile', 'smiling', 'celebration']]"
207.44,"['Unknown']",5186,"[[0.4070490428379604, 0.1815575190952846, 0.5279037952423096, 0.4595397162058997]]","[['happy', 'success', 'surprise', 'problem', 'shock', 'stress']]"
207.64,"['Unknown']",5191,"[[0.36102799006870817, 0.15652325039818174, 0.4757539544786726, 0.41707928975423175]]","[['happy', 'fun', 'smiling', 'smile', 'cheerful', 'success']]"
208.04,"['JACK']",5201,"[[0.4105593476976667, 0.1210982534620497, 0.5289568901062012, 0.3810717264811198]]","[['success', 'happy', 'problem', 'smile', 'cheerful', 'smiling']]"
208.24,"['Unknown']",5206,"[[0.32446445737566265, 0.23704860323951357, 0.4118765081678118, 0.45243862697056364]]","[['addiction', 'problem', 'disease', 'addict', 'bothered', 'criminal']]"
208.44,"['RHYMASTIC']",5211,"[[0.3095975262778146, 0.23961050548250712, 0.4023214067731585, 0.45632589431036086]]","[['criminal', 'addiction', 'danger', 'fraud', 'mystery', 'horror']]"
208.64,"['RHYMASTIC']",5216,"[[0.3089155469621931, 0.1908573271736266, 0.40414694377354216, 0.40762550111800905]]","[['addiction', 'criminal', 'happy', 'success', 'touching', 'fraud']]"
209.04,"['RHYMASTIC']",5226,"[[0.6547473498753139, 0.44947369893391925, 0.6923626491001674, 0.5361372932555184]]","[['fear', 'danger', 'horror', 'dreads', 'criminal', 'bothered']]"
209.24,"['RHYMASTIC']",5231,"[[0.6647305488586426, 0.4585185883537171, 0.704967771257673, 0.55030762203156]]","[['disease', 'care', 'bothered', 'addiction', 'pain', 'problem']]"
209.44,"['RHYMASTIC']",5236,"[[0.6824398721967425, 0.47481760903010295, 0.7223561831883022, 0.5670752752394903]]","[['addiction', 'criminal', 'serious', 'success', 'alone', 'care']]"
209.64,"['RHYMASTIC']",5241,"[[0.3498114177158901, 0.26341420128231957, 0.45577502250671387, 0.5365855504596044]]","[['criminal', 'angry', 'fraud', 'problem', 'corruption', 'danger']]"
